id,dcbt,age,female,salary,exp,score,hq,claims
13600,0,36.24004,1,6.7931261,20.926632,2.6683536,0,746.37756
13601,0,51.098789,1,8.2524357,11.027757,6.5833402,0,936.59454
13602,0,45.651611,1,8.4796286,5.1389604,5.4987903,0,779.2757
13603,0,50.077267,0,.54304022,.18318291,5.7134905,0,477.47318
13604,1,32.744778,0,17.838863,14.607739,9.4281216,0,194.97397
13605,0,54.960777,1,7.0383296,2.1255572,5.2854133,0,1023.4297
13606,0,38.496212,1,7.0819807,22.270741,3.5445476,0,767.9776
13607,0,31.494211,0,8.5579453,24.997789,10.468825,0,336.43338
13608,0,49.373444,1,3.1227794,12.786143,5.5144053,0,837.72925
13609,0,58.10667,1,1.5761348,4.2216096,5.2558575,0,952.12366
13610,0,40.316929,1,4.2590594,14.911217,8.8554573,0,684.44537
13611,0,58.649853,0,4.1701484,21.432007,12.621622,0,703.28082
13612,0,43.068626,0,1.7589588,8.2335663,7.9361711,0,439.81747
13613,0,43.983868,1,1.5719093,2.4121931,3.4144447,1,942.07178
13614,0,46.682919,0,8.6483526,14.993196,8.2446413,0,523.75952
13615,0,50.52673,0,10.545599,16.495165,5.690331,0,563.91626
13616,0,33.19109,1,10.61192,6.7710137,4.7930017,0,697.6225
13617,0,63.639248,0,.88520455,9.2900648,5.714704,0,800.17078
13618,0,44.938984,1,4.0336452,7.9668474,5.3057008,0,796.67444
13619,0,42.649746,0,2.8654969,12.226575,5.0148745,0,409.89618
13620,0,45.377495,1,16.747801,13.65296,7.5389585,1,1012.1063
13621,0,30.613741,1,6.262392,14.58534,12.745536,0,588.05579
13622,0,54.107876,0,2.5994911,13.829359,4.8534184,0,451.23209
13623,0,27.232384,1,10.621295,7.4306765,4.305594,0,478.64569
13624,0,38.83741,1,.0076890267,14.075315,7.8649025,0,844.4386
13625,0,19.188467,0,18.200129,10.43542,3.7109687,0,231.8056
13626,0,42.320061,1,2.9777689,.29068133,4.1182795,0,688.75018
13627,0,19.76302,0,1.2434905,20.1378,6.5608134,0,99.535385
13628,0,49.949886,1,1.1090633,14.266182,6.6823897,0,982.01379
13629,0,27.957001,1,8.6539421,15.168093,7.1027303,0,584.18768
13630,0,46.780392,1,.092931002,10.080611,6.5255723,0,698.09058
13631,0,67.731689,1,1.3945761,9.6325378,9.2603989,1,1273.6838
13632,1,47.730698,0,17.453945,17.078648,7.1596699,0,498.72855
13633,0,36.294384,0,1.4676332,3.826514,8.310524,1,395.55487
13634,0,57.968369,0,9.9314537,14.257586,3.5417483,0,570.17133
13635,0,60.310833,0,.2452676,9.0405369,8.7544498,0,582.07428
13636,0,48.791477,1,5.1096234,11.51976,4.6261687,0,726.15375
13637,1,40.254749,0,3.5161216,16.213331,5.2936659,1,392.32172
13638,0,34.856392,1,8.0771933,.3036353,-.86974841,0,711.84735
13639,0,32.13308,0,2.0800228,6.9523401,2.8094277,1,250.33412
13640,0,52.279564,1,11.64376,15.82877,7.7006145,0,842.96381
13641,0,28.550962,0,5.309319,2.0248957,-.042142518,0,159.04228
13642,0,35.463459,0,12.69533,3.7775011,6.4230647,1,650.72638
13643,0,50.463657,1,2.9087093,11.765997,2.601814,0,635.43787
13644,0,54.579453,0,.98395407,12.462828,5.3387427,0,571.26044
13645,0,47.583679,0,6.0600314,11.607749,5.0153718,0,259.74146
13646,1,19.883522,0,25.603745,24.638649,9.42943,0,66.695679
13647,0,47.506096,0,5.4613447,8.0923395,.36504674,0,566.75531
13648,0,31.278931,1,21.571056,17.784346,5.2315316,1,720.30182
13649,1,31.900167,1,.40126824,3.7274613,9.4824324,0,328.20505
13650,0,24.848211,0,6.0132942,16.665859,8.3008575,0,234.15804
13651,0,30.748833,1,10.124737,17.534176,7.878715,0,614.42743
13652,0,20.820944,1,5.4140687,8.8103123,-.25055179,0,450.07434
13653,0,53.044899,1,4.2156458,19.791,5.0029325,0,1141.4218
13654,1,38.877083,1,1.7223136,10.917523,8.324667,1,546.1745
13655,0,43.295639,1,.10967477,20.854296,9.3180408,0,575.48584
13656,0,60.356018,1,3.0546467,12.996496,3.8839166,0,926.00275
13657,1,49.557331,1,7.7145319,5.0491104,10.521254,0,678.40002
13658,0,20.88485,1,6.596107,24.037048,4.0017858,1,597.6001
13659,0,58.558296,1,1.6880432,6.1030622,2.1559777,0,991.59662
13660,0,43.803349,0,3.777647,5.777122,7.4810991,0,582.87561
13661,0,38.169769,1,.78906208,15.082511,9.3325949,0,598.54523
13662,0,26.73617,1,.72789145,8.4253197,7.9977875,0,557.97662
13663,0,49.270355,0,2.1955879,17.943344,6.879292,0,521.28101
13664,0,44.00515,0,2.7797277,13.03066,9.1463718,0,537.39545
13665,0,28.578032,0,1.9645106,6.9860969,.13359016,0,18.639065
13666,0,40.530758,1,5.6408834,11.197885,2.6058943,0,725.14954
13667,0,33.960522,0,5.9860024,13.914526,7.7469907,0,459.42416
13668,1,46.436401,0,3.0060873,18.929903,5.6810622,0,615.52258
13669,0,41.133171,0,.78830206,1.717146,9.8947573,0,528.04608
13670,0,32.999744,1,3.4595201,1.7717968,6.0129848,0,591.76959
13671,0,40.962551,1,2.0521128,8.0293169,1.8194052,1,672.01556
13672,0,52.175102,1,5.791007,7.447907,1.1825011,0,839.65869
13673,0,47.385822,0,5.7264853,6.0155926,10.79417,0,549.83575
13674,0,37.35627,0,5.9211168,2.9278407,.85675323,0,357.11426
13675,0,38.505589,0,2.4395273,19.267939,-3.3605752,0,234.28955
13676,0,23.565361,1,2.139581,1.759813,9.0526304,0,469.74948
13677,0,51.249268,1,5.9670229,18.100725,7.060986,0,937.50128
13678,0,52.006287,1,10.195025,6.0068493,10.115712,0,955.09149
13679,0,39.779903,1,6.8554654,15.493219,1.518038,0,636.3692
13680,0,20.771463,0,1.9016424,2.5733767,4.0566511,0,148.70961
13681,0,57.016056,0,3.1281402,.099171549,6.5009484,0,702.77515
13682,0,57.61301,1,.40443367,11.683118,5.4620066,0,957.48956
13683,1,46.268253,1,24.30599,15.935332,4.2733326,0,766.10376
13684,0,42.613476,0,4.6193123,3.2413406,5.867074,0,405.92834
13685,0,41.693665,0,17.680916,.80637395,4.8653998,0,438.98703
13686,0,33.281284,1,13.964519,17.86405,5.7760038,0,649.07886
13687,0,54.093376,1,6.7909551,18.47472,1.3728774,1,997.2403
13688,0,48.531914,0,5.6114244,10.007421,7.477118,0,448.27213
13689,0,42.29076,1,3.2979743,8.7795,5.4354577,0,617.22894
13690,0,39.281567,1,.058131762,3.1041563,8.1426125,0,689.36438
13691,0,30.585945,0,.55597979,13.56717,4.3097467,0,388.85074
13692,0,33.32391,1,9.3048525,10.996978,2.4415939,0,828.70758
13693,0,26.553358,1,14.530046,12.93273,3.8316731,0,532.18201
13694,0,39.109371,0,3.4954801,18.096828,6.1082768,0,464.0726
13695,1,21.82069,0,3.1311691,16.907536,6.3303475,1,42.078484
13696,0,45.109631,0,5.3401575,15.499936,11.235388,0,621.73553
13697,0,48.506428,0,2.4613829,26.600357,9.0226746,0,544.39673
13698,0,26.921099,0,5.5331316,22.411053,-.2050104,0,153.29623
13699,1,53.280766,0,2.1422839,9.7206326,7.3515286,1,493.94916
13700,0,37.601311,0,8.5752745,12.028299,4.9993677,0,351.76019
13701,0,40.352867,1,2.3536584,.87500745,-.39839324,1,855.98254
13702,0,25.544773,1,1.5760128,7.7351017,7.8953457,0,487.41058
13703,0,31.551844,1,.87838227,11.803033,4.3962197,0,770.24335
13704,0,40.517727,0,1.9023863,23.717628,4.7684875,0,161.45245
13705,0,46.222523,1,8.5521946,12.88622,1.3407701,0,852.02466
13706,0,42.500095,0,.17653579,2.2740345,4.7700429,0,468.0574
13707,0,26.00423,0,10.440544,22.283449,6.2512913,0,223.09869
13708,0,44.649117,0,7.4897842,9.8385611,5.5572438,0,592.45221
13709,0,65.780052,0,6.7181554,17.114643,3.9279363,0,803.66925
13710,0,38.698883,0,1.0796185,5.8649554,5.1204391,1,478.76331
13711,0,23.956245,0,4.7508655,3.5875685,4.5076494,0,190.58621
13712,0,29.834949,1,.11877093,14.746413,7.8864746,0,774.77014
13713,0,60.573181,0,4.3107319,10.163206,7.5582833,1,788.38934
13714,0,49.740471,0,4.2105169,20.195541,6.4857025,0,632.60797
13715,0,49.559929,1,3.1432843,14.003353,8.7285032,0,908.35864
13716,0,46.956234,0,.92458498,9.7824879,9.2079535,0,608.92999
13717,0,41.752312,1,3.8795574,9.9642534,8.9599972,0,731.28998
13718,0,44.991573,1,3.8983862,12.883806,4.1713076,0,970.53992
13719,0,53.057407,1,5.4468741,11.99475,2.4059973,0,980.24255
13720,0,29.879189,0,5.1822939,14.010032,3.2690799,0,193.97786
13721,1,66.991394,1,11.916108,1.3536253,9.7616215,0,1084.9484
13722,0,37.860115,1,2.9037361,4.1298542,3.6818988,0,672.54004
13723,0,30.681641,1,8.6212263,6.6664767,6.8377781,0,696.00409
13724,0,40.79681,0,8.1411791,12.716383,4.4075193,0,344.45596
13725,0,49.561935,0,13.361566,3.6647151,2.1500864,0,474.90445
13726,0,49.261848,0,2.130671,10.867841,1.8413259,0,463.47574
13727,0,53.253056,0,11.807568,11.53617,10.563251,0,793.64642
13728,0,53.454975,1,10.298864,26.776196,6.410265,0,1015.8991
13729,0,42.660927,0,14.936322,2.2163196,8.9112129,0,633.57501
13730,0,37.80183,1,.51429725,2.2798457,2.3398967,1,828.51776
13731,0,71.249054,0,.54743576,12.851828,2.6168001,0,1082.767
13732,0,39.564987,1,13.272118,2.0625482,7.5354657,0,875.10449
13733,0,52.945362,0,2.7920787,11.647001,5.0037732,0,697.92175
13734,0,27.386513,1,.4356325,10.200091,1.468636,0,450.41513
13735,0,29.136612,1,.50230056,16.457243,5.9560513,0,422.53171
13736,0,27.303207,0,.30491805,14.313277,6.9476418,0,362.96985
13737,0,41.265999,1,2.7637691,12.322667,4.23315,0,777.67889
13738,0,38.56287,0,6.3188429,6.4495454,4.0423007,0,529.84753
13739,0,28.449675,0,3.5264797,7.9717221,10.06009,0,328.27866
13740,0,20.158997,1,.69877982,13.58203,3.0046203,0,546.41541
13741,0,43.503727,1,6.1601181,13.393977,5.5143385,0,731.86768
13742,0,30.476416,0,11.165749,19.002583,5.237267,0,138.14349
13743,0,61.189739,0,1.6283199,10.750444,12.052441,0,774.60138
13744,0,49.149971,1,4.0343747,10.426016,2.6141019,1,903.86066
13745,1,40.473179,0,1.9612955,19.460144,6.0262938,0,318.49368
13746,0,57.579266,0,.84486777,11.285293,2.3885992,0,553.14496
13747,0,39.454987,1,1.1290617,15.985157,.074373946,0,730.26129
13748,0,42.622383,1,1.0490807,22.663872,7.1191611,1,854.48523
13749,0,34.481285,0,8.6408415,18.760256,3.9482431,0,393.7402
13750,1,44.53244,0,6.7050986,2.9623849,7.1412683,0,581.86731
13751,0,44.485893,1,.46680066,16.483133,3.4324448,0,737.7077
13752,1,46.745983,1,.00057926273,4.6698809,6.4270973,0,593.31488
13753,0,42.568478,0,17.000166,14.42011,8.5050602,0,675.68719
13754,1,54.295776,1,3.4704416,7.7275534,10.552217,1,824.04272
13755,0,30.73513,1,3.9103627,12.584616,1.2158219,0,534.84564
13756,0,26.417519,0,1.7134911,3.6938903,6.8690405,0,139.14563
13757,0,55.024998,0,8.0522108,.84512836,6.098845,0,503.02966
13758,0,27.957809,0,4.7240825,7.4823189,10.735966,1,303.19318
13759,0,43.693726,0,.18005756,20.614483,3.3626544,0,289.19614
13760,0,40.425919,0,4.2209611,.15924998,2.8493943,0,359.90811
13761,0,53.533302,0,21.687536,4.0347714,4.7367063,0,720.95416
13762,0,44.881573,0,3.0462205,13.115545,6.5488801,0,456.32108
13763,0,20.828327,1,2.0996628,.77328533,6.5842733,0,432.9621
13764,0,32.401024,0,4.0188413,3.422483,5.768363,0,360.71027
13765,1,36.106445,1,6.0677428,11.541818,8.6788044,1,525.7641
13766,0,40.436226,1,2.8300869,14.421231,1.541216,1,745.97614
13767,1,42.231953,0,25.507431,6.3016911,11.737267,1,573.34387
13768,0,55.525101,0,1.0523664,10.832661,6.8034306,0,450.0527
13769,0,41.86227,0,4.4604745,15.002384,-1.2267021,0,413.47833
13770,0,44.973587,1,1.6584929,1.8080249,6.2178912,0,831.03137
13771,0,39.74725,0,4.6125312,7.2569494,1.8931689,0,372.59192
13772,0,36.799221,0,.25770241,12.461364,8.9379501,0,549.38721
13773,0,29.213631,1,10.25225,3.8444817,6.5114889,0,535.19348
13774,0,40.466553,0,5.6061454,1.2986505,7.127564,0,343.30643
13775,0,40.850124,1,6.7121029,4.4470687,5.1478801,0,814.78137
13776,0,34.120895,0,3.4988744,10.060787,1.3157502,0,282.3815
13777,0,33.704571,0,4.4066815,3.0110381,5.2050819,0,252.59941
13778,0,45.737469,1,2.6060061,15.791699,4.4484663,0,838.79791
13779,0,39.889439,0,2.4712689,11.461118,8.2126637,0,433.82874
13780,0,41.046719,1,6.5386019,1.5316151,6.661459,0,789.30231
13781,0,25.237255,1,7.5809379,18.808777,7.9491444,0,479.89813
13782,0,52.436295,0,13.761688,11.714048,7.0004072,0,499.03262
13783,0,38.486179,1,12.923564,7.791502,3.1155796,1,743.90906
13784,0,18.193943,1,4.9260578,10.93617,13.256988,0,551.34839
13785,0,49.065586,0,12.906529,7.2704916,7.1933584,1,676.95868
13786,0,52.407593,1,3.7990828,2.5475228,2.7980928,0,860.69208
13787,0,33.066231,1,13.183328,1.8887656,3.3755131,0,604.44159
13788,0,43.229416,1,9.163682,14.528959,8.0154657,0,680.98419
13789,0,54.786888,1,4.6179814,26.483339,5.4351659,0,844.40009
13790,0,44.897659,0,12.288014,6.7263741,10.759525,0,596.73523
13791,0,35.784958,1,8.6551056,13.66557,1.9143201,0,630.09454
13792,0,49.023212,1,2.9168377,14.899324,9.8145399,0,940.43475
13793,0,50.44846,1,.13866171,12.771731,1.1588552,1,860.03796
13794,0,51.733562,1,5.5762825,3.1742256,.53784519,0,828.29504
13795,0,37.443657,1,14.81698,23.068991,7.0442715,1,894.2229
13796,0,40.950962,0,5.7809525,4.8657017,6.1254735,0,395.0831
13797,0,57.127647,0,.042721245,15.960091,8.6499968,0,725.26093
13798,0,49.785549,0,3.4228499,23.090654,8.1941051,0,540.23297
13799,0,41.866848,1,25.90836,18.430315,9.0444374,0,841.79382
13800,0,38.390583,0,6.6949811,8.9678211,.047298349,0,417.69803
13801,0,56.762978,1,.71819836,21.610113,1.7438079,0,882.76105
13802,0,29.897451,1,1.1976616,15.847501,6.3181605,0,533.40228
13803,0,34.219624,0,8.9123955,11.925824,8.5139341,0,418.86264
13804,0,48.232384,0,9.0030565,15.106936,9.7293062,0,889.72827
13805,0,18.546671,0,9.8602591,11.919889,10.385623,0,178.48732
13806,0,38.088634,1,2.2709858,11.192623,6.9157829,0,696.03778
13807,0,47.404518,1,32.646847,9.6502962,7.1975884,0,969.92737
13808,0,53.943321,1,9.4648285,17.540678,5.9396467,0,880.79065
13809,0,21.835596,1,1.5647966,18.905685,9.4904766,0,350.67209
13810,0,49.82373,1,3.7324092,3.3880465,2.2357278,0,706.87531
13811,1,54.66626,0,5.4241548,11.940375,7.0952868,0,497.3436
13812,0,56.01701,0,3.3252544,5.6130109,2.4858932,1,654.7381
13813,0,54.519234,0,1.9297646,25.209942,5.4297671,1,573.68823
13814,0,47.306049,1,.84306425,19.836924,4.7992077,1,846.20435
13815,1,25.353769,1,2.0524199,12.182782,4.199316,1,331.96344
13816,0,23.962591,0,17.33526,14.648989,6.9318442,0,363.22977
13817,0,36.037651,0,4.3195796,1.801911,3.4916103,0,454.83194
13818,0,51.40173,1,.22549346,4.6947613,10.725437,1,1005.1523
13819,0,44.416866,0,.59334433,17.688179,.51184332,0,366.90475
13820,0,18.643221,1,9.1560659,4.0342689,8.2141037,0,539.81067
13821,0,56.891644,0,4.1792793,7.9808779,2.3172975,0,724.34497
13822,0,45.600174,1,1.6173882,4.5699992,3.0951672,0,833.8009
13823,0,37.301075,1,9.7462854,3.1547601,3.5766132,0,752.28143
13824,0,24.563284,0,7.4249177,9.0461664,4.9472966,0,47.961647
13825,0,42.26865,1,16.232418,13.558997,4.7784791,0,887.65442
13826,0,18.64167,0,.46093869,10.267811,7.9842911,0,178.65736
13827,0,25.229614,0,5.3733902,2.9107733,3.2932129,0,271.43671
13828,0,37.516331,0,2.0026724,9.163847,5.0045576,0,352.9263
13829,0,74.82074,0,19.255163,8.2730417,7.0695577,0,1014.8923
13830,0,43.17786,1,3.4631763,11.755949,1.8708028,0,812.26935
13831,0,50.608192,0,5.2351956,9.8906755,3.4216197,0,742.39056
13832,0,49.4627,1,5.5465045,14.321018,2.153697,1,838.12787
13833,0,37.236843,1,7.9691505,7.5506043,8.4577808,0,892.67584
13834,0,50.868225,0,30.696463,1.1345323,5.8859305,0,626.07556
13835,1,49.805767,1,23.402145,16.218317,4.1308947,1,829.36279
13836,0,56.591724,0,4.3854327,4.6599016,6.7051201,0,698.03461
13837,0,23.0385,1,1.9360124,3.8540606,5.3010826,0,465.08075
13838,0,52.575321,0,4.7161756,15.044546,11.622419,0,695.44495
13839,0,30.684523,0,2.8417552,18.380032,6.3326287,0,223.95943
13840,0,54.822613,0,6.07689,21.876789,4.7107782,0,769.27618
13841,0,50.265232,0,.61281699,20.426876,8.7344112,1,724.10632
13842,0,37.526009,1,8.4784489,13.966177,6.3577552,0,647.71765
13843,0,49.611736,1,2.3718667,11.5577,3.6980021,0,927.21448
13844,0,56.37468,0,17.940214,13.88796,1.9812398,0,535.91626
13845,0,29.870398,0,1.3448131,10.014352,.068898894,0,79.290512
13846,0,37.888714,0,3.4727626,10.451474,.35635865,0,369.65747
13847,0,46.082954,1,4.8063831,8.2276363,3.9376175,0,890.12103
13848,0,30.200781,1,3.5982406,1.8373985,6.5910521,0,703.34155
13849,0,43.734142,1,2.4818759,9.7039909,10.330648,0,775.89691
13850,0,23.546804,0,7.6305418,7.5222387,6.1726518,0,127.7509
13851,0,45.656158,1,1.4757855,9.449276,12.093347,1,1034.6621
13852,0,42.409588,0,3.5235064,4.9085345,8.5145426,0,552.38696
13853,1,38.978851,1,7.779789,8.3191519,3.2984753,1,665.97192
13854,0,47.61837,0,3.8034406,5.9070864,5.8609405,0,702.88147
13855,0,31.93461,1,16.649839,19.29525,5.681581,0,600.24487
13856,0,40.013279,1,14.872746,11.978683,4.6323204,0,725.03503
13857,0,35.577564,0,4.4359217,15.41734,6.2981458,0,438.20337
13858,0,61.172531,1,8.1312628,9.1032887,1.281909,1,1167.4059
13859,0,58.228088,0,6.4633536,10.959693,4.2414069,1,851.5451
13860,0,24.71142,0,4.4458284,2.9973028,4.8201766,0,230.14568
13861,0,43.606411,1,1.8244026,16.486626,4.7916808,0,699.48022
13862,0,47.805286,1,2.3222194,23.110449,7.622622,0,605.99261
13863,1,31.596487,0,7.6110854,14.884501,9.0414238,0,118.61201
13864,0,23.819693,1,3.6549439,8.1934681,1.1791593,0,412.74738
13865,0,27.719526,0,3.4553466,18.140282,8.3699093,0,289.76761
13866,0,34.909431,0,4.2737589,7.9036999,3.0407071,0,310.06061
13867,0,48.92329,0,1.4461857,5.9835339,15.700617,0,707.90814
13868,0,46.820095,1,2.582865,12.414929,8.6948395,0,856.52704
13869,0,43.529819,1,.34943229,13.248515,1.9265617,1,724.30743
13870,0,52.161644,1,2.1163235,19.006622,8.8920088,0,955.30505
13871,0,26.555281,1,1.8701135,16.705265,7.68962,0,648.52972
13872,0,43.99688,0,4.893755,10.46819,3.6777065,0,615.16705
13873,0,37.183716,1,6.7357707,17.671261,3.8155689,0,507.25955
13874,0,41.195084,1,2.3532958,11.044765,2.8418198,0,684.03015
13875,0,64.236023,0,14.876659,4.047369,1.0158799,0,702.14038
13876,0,47.545654,1,6.7181864,18.840212,6.2632689,0,620.90613
13877,0,46.738426,0,19.896254,7.4682984,7.2093544,1,604.80988
13878,0,26.765511,0,19.902632,6.9945636,2.2578518,0,411.93427
13879,0,49.652767,1,10.49955,15.35814,.324994,0,1039.059
13880,0,43.712597,1,1.3480027,6.8629613,7.6812248,0,655.26099
13881,0,60.475929,0,.10523475,6.5523195,10.822831,0,653.90015
13882,0,34.286995,1,10.564017,6.2846184,7.9331288,0,714.36572
13883,0,39.075764,1,3.823056,13.362428,.2808547,0,576.58252
13884,0,44.104614,0,.99457842,13.634295,7.0549693,1,596.79004
13885,0,25.750029,1,.045582943,10.17033,.80655283,0,262.66342
13886,0,30.755013,1,1.7671629,2.6408486,6.0891595,0,536.3288
13887,0,49.949196,0,9.2965584,.23465712,2.0576954,0,545.73132
13888,0,51.843529,0,5.6078129,21.060478,6.0039177,1,665.36078
13889,0,55.975803,0,4.4308176,14.210016,6.4865708,0,424.28583
13890,0,44.742432,1,5.489934,13.463431,6.6156087,0,708.19763
13891,0,45.977985,1,5.5268245,17.574516,7.0160394,0,814.4765
13892,0,49.45565,1,3.8488815,14.403288,9.9419851,0,691.737
13893,0,49.785381,0,14.968553,4.9702368,7.2055364,0,695.79065
13894,0,32.542332,0,5.3636684,13.648122,5.6675782,0,344.91266
13895,0,36.330929,0,3.1932633,4.4667387,4.258225,0,378.07971
13896,0,43.299667,0,6.4442515,15.022485,.79991877,0,405.41718
13897,0,37.310581,0,1.2715739,1.450799,5.2014098,0,570.53839
13898,0,46.145844,0,.15465127,10.246887,11.764691,0,400.85355
13899,0,39.593006,0,1.182671,8.2725334,8.4435768,0,294.32196
13900,0,37.30743,1,3.9138181,8.128931,7.8801484,0,670.14594
13901,1,57.207413,0,2.8725424,10.289561,8.3082771,0,670.49744
13902,1,32.534924,0,14.159201,12.650016,5.7870259,0,171.91315
13903,0,58.71764,0,1.393419,16.308519,1.3595598,0,700.64844
13904,0,46.823868,1,3.3465395,12.580988,5.5711417,0,761.15076
13905,0,52.980793,1,11.434835,9.4722242,6.1687484,0,925.53625
13906,0,59.769833,1,7.9735842,.77837044,2.2781074,1,1223.1444
13907,0,34.866611,0,1.1837177,4.1159868,5.0859447,0,320.83127
13908,0,52.991684,0,2.7589176,.76074547,6.7662663,0,595.90332
13909,0,49.618652,0,1.0652615,7.0153537,3.4891653,0,579.12207
13910,0,54.640911,0,4.9023314,6.0045829,.14554161,0,583.62329
13911,0,66.1259,1,1.5960029,16.525667,5.3191957,1,1110.5132
13912,0,45.818794,1,3.1173792,7.8657885,6.7231359,0,718.12396
13913,1,28.801149,0,4.1657281,11.193104,3.5043857,0,172.34921
13914,0,32.973667,0,1.9453806,5.6343436,1.6849225,0,363.1102
13915,0,27.212746,0,5.460557,19.530016,2.7154794,0,319.79745
13916,0,53.972549,1,4.1584802,15.583706,5.9331594,0,839.07965
13917,0,48.011616,1,9.6628323,13.82414,3.96717,0,765.52405
13918,0,46.488552,1,5.8035836,11.149724,9.0677414,1,697.13269
13919,0,31.778345,0,3.4631677,5.830019,4.9578638,0,238.77493
13920,0,44.80521,0,12.681139,3.7283263,3.5267842,0,408.00204
13921,0,33.194527,1,21.875137,10.774054,-.81244653,0,590.7182
13922,0,52.129986,0,2.4215555,19.928061,4.3742447,0,535.04968
13923,0,33.246227,0,9.1831636,9.3199148,2.7809701,0,249.95862
13924,0,66.753723,0,15.901907,5.3913054,8.2072382,0,798.16504
13925,0,59.358795,1,2.2373655,15.707596,8.8501911,0,932.12878
13926,0,45.470009,1,10.416106,22.128572,7.6431332,0,884.7948
13927,0,22.69862,0,.5577687,4.3736429,5.351316,0,281.18634
13928,0,66.105904,0,2.4542122,15.799314,6.2108326,0,678.3465
13929,0,20.260553,1,1.2067804,7.8709979,5.4182262,0,338.28894
13930,0,30.214437,1,8.6294985,9.1296797,8.4468594,0,494.00168
13931,1,45.682045,0,1.6210229,12.721953,6.2056532,0,361.47647
13932,0,46.263622,0,1.4091356,18.105076,4.9794464,1,776.224
13933,0,32.624275,0,6.6151428,2.4142842,3.8391278,0,94.941536
13934,0,39.6675,1,6.400744,5.8907747,13.393633,0,985.12769
13935,0,48.106552,1,1.6301553,16.506556,4.9081988,1,890.0307
13936,1,37.854942,1,29.049849,18.359781,3.617733,0,643.5603
13937,0,33.317875,1,5.7636433,11.448462,7.0383024,0,473.77386
13938,0,44.254551,1,2.230685,29.179632,1.802057,1,816.74524
13939,0,51.381287,0,10.939497,17.094164,11.358815,1,848.89191
13940,0,41.876396,0,2.1672933,15.742574,5.5065198,0,398.16519
13941,0,27.319574,0,4.8678527,5.9619985,7.684577,0,229.74762
13942,1,50.947262,1,.75352931,16.34763,9.352809,0,850.91162
